Header_Length,Protocol Type,Time_To_Live,Rate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IGMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Variance,classe_real,classe_predita,prob_Benign,prob_Malicious
22.4,6,140.0,104.76252800583472,0.0,0.0,0.0,0.2,0.6,0.0,0.0,6,0,0,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,1.0,1.0,1185,60,230,118.5,72.689980969411,118.5,0.009613299369812,10,5283.833333333333,Benign,Benign,0.9957791566848755,0.004220827482640743
10.0,6,64.0,2329.379488062378,0.0,0.0,0.0,0.0,0.5,0.0,0.0,50,0,0,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,94400,374,1514,944.0,572.8715546977509,944.0,0.000429298877716,100,328181.8181818182,Malicious,Malicious,0.0,1.0
10.0,6,64.0,1050.9932845544754,0.0,0.0,0.01,0.0,0.49,0.0,0.0,49,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,92946,60,1514,929.46,576.6974491696557,929.46,0.0009514904022216,100,332579.9478787875,Malicious,Malicious,0.0,1.0
10.0,6,64.0,5153.53066214506,0.0,0.0,0.0,0.0,0.5,0.0,0.0,50,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,94400,374,1514,944.0,572.8715546977509,944.0,0.0001940417289733,100,328181.8181818182,Malicious,Malicious,0.0,1.0
32.0,6,83.0,289.6618784530387,0.1,0.0,0.0,0.4,1.0,0.0,0.0,10,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9579,66,2882,957.9,915.7859344725588,957.9,0.0034634828567504,10,838663.8777777778,Benign,Benign,0.9500517249107361,0.04994829371571541
32.0,6,104.3,9729.306425423336,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,14620,66,2858,1462.0,1471.513204531686,1462.0,0.0001463890075683,10,2165351.111111111,Benign,Benign,0.9999987483024597,1.2623760312635568e-06
27.2,6,114.3,47.78673666676921,0.2,0.0,0.0,0.2,0.8,0.0,0.0,8,0,2,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,1069,66,230,106.9,66.85049654930685,106.9,0.0209264039993286,10,4468.988888888888,Benign,Benign,0.9793483018875122,0.02065170183777809
10.4,6,64.0,7203.61356805496,0.0,0.0,0.04,0.0,0.48,0.0,0.0,48,0,0,4,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,1.0,1.0,90864,60,1514,908.64,587.6781143284189,908.64,0.0001388192176818,100,345365.5660606063,Malicious,Malicious,0.0,1.0
32.0,6,247.0,2916.35655680712,0.0,0.0,0.0,0.5,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9570,66,2922,957.0,1179.0538579725694,957.0,0.0004132032394409,10,1390168.0,Benign,Benign,0.9466543197631836,0.053345661610364914
10.76,6,64.36,2520.994139744553,0.0,0.01,0.0,0.02,0.51,0.0,0.0,51,1,0,0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.01,0.0,0.0,0.99,0.99,89507,60,1514,895.07,589.1708478699518,895.07,0.0003993797302246,100,347122.2879797978,Malicious,Malicious,0.0,1.0
30.4,6,64.0,1541.796794589031,0.0,0.1,0.0,0.0,0.8,0.0,0.0,8,1,0,0,0.1,0.8,0.1,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,16600,70,4410,1660.0,1266.1883307347643,1660.0,0.0006659030914306,10,1603232.888888889,Benign,Benign,1.0,3.9130481077620516e-09
9.64,6,64.63,1155.777227272602,0.0,0.0,0.0,0.0,0.47,0.0,0.0,47,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.03,0.0,0.02,0.0,0.0,0.98,0.98,89580,60,1514,895.8,588.3446732532333,895.8,0.0008693695068359,100,346149.4545454539,Malicious,Malicious,0.0,1.0
10.32,6,64.0,1912.34315728042,0.01,0.0,0.0,0.01,0.51,0.0,0.0,51,0,1,0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,1.0,1.0,94411,374,1514,944.11,572.762046154554,944.11,0.000525197982788,100,328056.36151515145,Malicious,Malicious,0.0,1.0
10.08,6,64.64,3318.934915924827,0.0,0.0,0.0,0.0,0.5,0.0,0.0,50,0,0,0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.5,0.01,0.0,0.0,0.0,0.0,1.0,1.0,94141,115,1514,941.41,576.051258504174,941.41,0.0003083395957946,100,331835.0524242427,Malicious,Malicious,0.0,1.0
9.96,6,65.64,5034.9975391042335,0.0,0.0,0.0,0.0,0.49,0.0,0.0,49,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.02,0.0,0.0,0.0,0.0,1.0,1.0,92802,60,1514,928.02,578.2760513069444,928.02,0.0002065896987915,100,334403.19151515176,Malicious,Malicious,0.0,1.0
29.6,6,201.5,772.6878154821119,0.0,0.0,0.0,0.2,0.9,0.0,0.0,9,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,1041,66,288,104.1,79.43753660721246,104.1,0.0020354032516479,10,6310.322222222221,Benign,Benign,0.9998528361320496,0.00014718274178449064
24.8,6,83.1,219.64996805513368,0.0,0.0,0.0,0.0,0.7,0.0,0.0,7,0,0,0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,1.0,1.0,12396,60,4410,1239.6,1316.8756964877132,1239.6,0.007656717300415,10,1734161.5999999996,Benign,Benign,0.999424934387207,0.0005750837735831738
9.8,6,64.0,5943.887196202083,0.0,0.0,0.0,0.0,0.49,0.0,0.0,49,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,1.0,1.0,93260,374,1514,932.6,572.7569689270888,932.6,0.000168240070343,100,328050.5454545461,Malicious,Malicious,0.0,1.0
10.0,6,64.0,1371.6288956473395,0.0,0.0,0.0,0.0,0.5,0.0,0.0,50,0,0,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,94400,374,1514,944.0,572.8715546977509,944.0,0.0007290697097778,100,328181.8181818182,Malicious,Malicious,0.0,1.0
10.24,6,65.91,4332.555857409951,0.0,0.01,0.01,0.0,0.49,0.0,0.0,49,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,1.0,1.0,92632,60,1514,926.32,580.5940336579355,926.32,0.0002347993850708,100,337089.431919192,Malicious,Malicious,0.0,1.0
20.0,6,78.1,4450.189920424403,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7882,60,2974,788.2,1238.0161370335832,788.2,0.0002671003341674,10,1532683.955555556,Benign,Benign,0.6454782485961914,0.354521781206131
10.56,6,67.64,629.5012682165424,0.0,0.02,0.0,0.0,0.49,0.0,0.0,49,2,0,0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,0.5,0.02,0.0,0.01,0.0,0.0,0.99,0.99,90652,60,1514,906.52,589.951641229939,906.52,0.0015887403488159,100,348042.9389898987,Malicious,Malicious,0.0,1.0
28.8,6,57.3,164.99756101398876,0.0,0.0,0.0,0.3,0.9,0.0,0.0,9,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.1,1.0,1.0,23039,60,10687,2303.9,3198.8588399267915,2303.9,0.0061209917068481,10,10232697.877777778,Benign,Benign,0.9837512969970703,0.016248689964413643
10.2,6,65.73,4098.521551345066,0.0,0.01,0.0,0.0,0.5,0.0,0.0,50,1,0,0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,92960,74,1514,929.6,576.4859061590314,929.6,0.0002439999580383,100,332335.9999999996,Malicious,Malicious,0.0,1.0
29.6,6,200.3,285.927834700152,0.0,0.0,0.0,0.0,0.9,0.0,0.0,9,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,808,66,214,80.8,46.80170937049201,80.8,0.0035465955734252,10,2190.4,Benign,Benign,0.9997521042823792,0.0002478868991602212
32.0,6,64.0,3173.416055080578,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,18036,1514,2962,1803.6,610.5304069231752,1803.6,0.000386619567871,10,372747.37777777785,Benign,Benign,0.9988023042678833,0.0011976941023021936
33.2,6,62.5,177.2418368597423,0.0,0.0,0.0,0.4,1.0,0.0,0.0,10,0,0,0,0.0,0.9,0.0,0.0,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,811,66,146,81.1,26.21471173045989,81.1,0.015745210647583,10,687.2111111111111,Benign,Benign,0.9149994850158691,0.08500052988529205
32.8,6,146.6,175.36475231628592,0.0,0.1,0.0,0.0,1.0,0.0,0.0,10,1,0,0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6460,66,1514,646.0,747.0594205133738,646.0,0.0058940887451171,10,558097.7777777778,Benign,Benign,0.9933103919029236,0.0066896043717861176
10.24,6,62.7,2034.7068468695727,0.0,0.01,0.0,0.01,0.51,0.0,0.0,51,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.01,0.0,0.0,0.99,0.99,90927,60,1514,909.27,586.7922705590787,909.27,0.0004914808273315,100,344325.168787879,Malicious,Malicious,0.0,1.0
24.4,6,69.5,68.06934975275122,0.0,0.0,0.0,0.2,0.8,0.0,0.0,8,0,0,0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.2,0.0,0.0,0.8,0.8,9483,60,4410,948.3,1389.9374925993377,948.3,0.0189608812332153,10,1931926.2333333327,Benign,Benign,0.9962874054908752,0.0037126110401004553
24.0,6,162.6,97.22991330149752,0.0,0.0,0.0,0.2,0.8,0.0,0.0,8,0,0,0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.8,0.1,0.0,0.0,0.1,0.0,1.0,1.0,1038,60,230,103.8,59.04009936757672,103.8,0.0102849960327148,10,3485.7333333333336,Benign,Benign,0.9887849688529968,0.011215033009648323
17.72,6,103.66,166.46719040100842,0.02,0.09,0.1,0.11,0.49,0.0,0.0,49,9,2,10,0.0,0.38,0.01,0.0,0.0,0.0,0.0,0.63,0.09,0.02,0.08,0.01,0.0,0.92,0.92,49234,60,1555,492.34,577.5649549372929,492.34,0.0061379694938659,100,333581.27717171714,Malicious,Malicious,0.0,1.0
4.8,17,83.1,9.67257456555554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.3,0.1,0.0,0.7,0.7,1728,60,348,172.8,113.79591869268032,172.8,0.1035887956619262,10,12949.511111111113,Malicious,Malicious,0.38507193326950073,0.6149280667304993
10.52,6,65.68,4515.296422688958,0.0,0.01,0.0,0.0,0.51,0.0,0.0,51,1,0,0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,1.0,1.0,92652,66,1514,926.52,580.2944999452146,926.52,0.0002321696281433,100,336741.7066666667,Malicious,Malicious,0.0,1.0
45.6,6,64.0,301748.4892086331,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,796,78,86,79.6,3.373096170846272,79.6,3.409385681152344e-06,10,11.377777777777782,Benign,Benign,0.9996569156646729,0.00034308130852878094
10.0,6,64.0,1774.0301487133504,0.0,0.0,0.0,0.0,0.5,0.0,0.0,50,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.01,0.0,1.0,1.0,94124,98,1514,941.24,576.300060732254,941.24,0.0005655193328857,100,332121.75999999966,Malicious,Malicious,0.0,1.0
27.2,6,114.5,49.72028734678395,0.1,0.0,0.0,0.4,1.0,0.0,0.0,10,0,1,0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,17849,60,10202,1784.9,3084.5794761108764,1784.9,0.0209500074386596,10,9514630.544444447,Benign,Benign,0.987700879573822,0.012299127876758575
10.32,6,66.08,902.4530571232468,0.0,0.01,0.0,0.0,0.48,0.0,0.0,48,1,0,0,0.0,0.03,0.01,0.0,0.0,0.0,0.0,0.49,0.01,0.0,0.02,0.0,0.0,0.98,0.98,90901,60,1514,909.01,587.1442872415641,909.01,0.0011093497276306,100,344738.41404040443,Malicious,Malicious,0.0,1.0
10.0,6,64.0,2401.35574588925,0.0,0.0,0.0,0.0,0.5,0.0,0.0,50,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,94400,374,1514,944.0,572.8715546977509,944.0,0.0004857110977172,100,328181.8181818182,Malicious,Malicious,0.0,1.0
15.2,17,80.5,170.53482415125026,0.0,0.0,0.0,0.0,0.3,0.0,0.0,3,0,0,0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.7,0.0,0.0,0.0,0.0,1.0,1.0,618,60,66,61.8,2.898275349237888,61.8,0.0060174942016601,10,8.4,Benign,Benign,0.9983333349227905,0.0016666885931044817
22.0,6,89.4,174.8654000892191,0.0,0.0,0.0,0.4,0.7,0.0,0.0,7,0,0,0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,0.1,0.0,0.2,0.0,0.0,0.8,0.8,5485,60,2962,548.5,955.3990731044744,548.5,0.0091933012008667,10,912787.3888888888,Benign,Benign,0.8078343272209167,0.19216568768024445
9.8,6,63.36,1578.0815320653912,0.0,0.0,0.0,0.0,0.49,0.0,0.0,49,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.01,0.0,0.0,0.99,0.99,92946,60,1514,929.46,576.6974491696557,929.46,0.0006336903572082,100,332579.9478787875,Malicious,Malicious,0.0,1.0
20.0,6,94.2,114.21929932056152,0.0,0.1,0.0,0.3,0.5,0.0,0.0,5,1,0,0,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.5,0.4,0.0,0.0,0.1,0.0,1.0,1.0,1627,66,262,162.7,76.97337201915997,162.7,0.0092252016067504,10,5924.9,Benign,Benign,0.9774686694145203,0.022531328722834587
32.0,6,142.6,56.79329362333637,0.1,0.0,0.0,0.2,1.0,0.0,0.0,10,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,714,66,113,71.4,14.781369655376626,71.4,0.0176366090774536,10,218.4888888888889,Benign,Benign,0.9824584722518921,0.01754149980843067
32.0,6,64.0,295.43801815889384,0.0,0.0,0.0,0.2,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,21222,192,8754,2122.2,2454.283593139871,2122.2,0.0034824132919311,10,6023507.955555555,Benign,Benign,0.9935849905014038,0.006415007635951042
32.0,6,148.0,685.5454218561015,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9348,66,2962,934.8,1012.4501414335864,934.8,0.0014760971069335,10,1025055.288888889,Benign,Benign,0.9994966387748718,0.000503339571878314
10.16,6,62.91,1519.345069912338,0.0,0.02,0.0,0.0,0.5,0.0,0.0,50,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.01,0.0,0.01,0.0,0.0,0.99,0.99,90894,60,1514,908.94,587.2480215274277,908.94,0.0006581878662109,100,344860.23878787813,Malicious,Malicious,0.0,1.0
11.48,6,66.4,467.8975697640044,0.01,0.01,0.04,0.01,0.47,0.0,0.0,47,1,1,4,0.0,0.05,0.01,0.0,0.0,0.0,0.0,0.51,0.03,0.0,0.05,0.01,0.0,0.95,0.95,77132,60,1514,771.32,619.5041008008674,771.32,0.0021474814414978,100,383785.3309090913,Malicious,Malicious,0.0,1.0
10.0,6,63.36,4065.035859662725,0.0,0.0,0.0,0.0,0.5,0.0,0.0,50,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.01,0.0,0.0,0.99,0.99,94086,60,1514,940.86,576.873934025083,940.86,0.0002495288848876,100,332783.5357575758,Malicious,Malicious,0.0,1.0
10.0,6,64.0,2743.867958472076,0.0,0.0,0.0,0.0,0.5,0.0,0.0,50,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,94400,374,1514,944.0,572.8715546977509,944.0,0.0003644585609436,100,328181.8181818182,Malicious,Malicious,0.0,1.0
22.0,6,149.0,141.63342765872667,0.0,0.1,0.0,0.1,0.6,0.0,0.0,6,1,0,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,1.0,1.0,945,66,214,94.5,45.7317055103884,94.5,0.0070605993270874,10,2091.3888888888887,Benign,Benign,0.9947194457054138,0.005280568730086088
9.96,6,64.0,4404.347323875629,0.0,0.0,0.0,0.0,0.49,0.0,0.0,49,0,0,0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.49,0.02,0.0,0.0,0.0,0.0,1.0,1.0,92676,74,1514,926.76,579.939863131071,926.76,0.0002270579338073,100,336330.2448484854,Malicious,Malicious,0.0,1.0
9.52,6,60.81,569.9959774301215,0.0,0.0,0.0,0.0,0.46,0.0,0.0,46,0,0,0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.46,0.04,0.0,0.05,0.0,0.0,0.95,0.95,87276,60,1514,872.76,600.1431162647788,872.76,0.0017614102363586,100,360171.7599999997,Malicious,Malicious,0.0,1.0
32.0,6,232.0,723.1059926901593,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,660,66,66,66.0,0.0,66.0,0.0013830184936523,10,0.0,Benign,Benign,0.9999539256095886,4.606458605849184e-05
32.0,6,64.0,2577.937307928703,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19969,1514,4410,1996.9,965.3336153314506,1996.9,0.000398302078247,10,931868.988888889,Benign,Benign,0.9999436140060425,5.6407028750982136e-05
10.0,6,63.36,1723.2498613365103,0.0,0.0,0.0,0.0,0.5,0.0,0.0,50,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.01,0.0,0.0,0.99,0.99,94086,60,1514,940.86,576.873934025083,940.86,0.0005824589729309,100,332783.5357575758,Malicious,Malicious,0.0,1.0
26.4,6,94.8,319.58062844777663,0.1,0.0,0.0,0.3,0.9,0.0,0.0,9,0,1,0,0.3,0.4,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.1,0.0,1.0,1.0,1215,66,441,121.5,117.74194947709448,121.5,0.00312922000885,10,13863.166666666666,Benign,Benign,0.9664559364318848,0.033544063568115234
9.8,6,63.36,4874.773654420567,0.0,0.0,0.0,0.0,0.49,0.0,0.0,49,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.01,0.0,0.0,0.99,0.99,92946,60,1514,929.46,576.6974491696557,929.46,0.0002051496505737,100,332579.9478787875,Malicious,Malicious,0.0,1.0
13.6,17,86.0,79.27706972058465,0.0,0.2,0.0,0.0,0.1,0.0,0.0,1,2,0,0,0.0,0.2,0.7,0.0,0.0,0.0,0.0,0.2,0.7,0.0,0.1,0.0,0.0,0.9,0.9,1293,60,239,129.3,67.44553358080874,129.3,0.0126142978668212,10,4548.900000000001,Malicious,Benign,0.7136054039001465,0.28639456629753113
32.0,6,183.6,67.03175067402461,0.2,0.0,0.0,0.2,1.0,0.0,0.0,10,0,2,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,847,66,222,84.7,49.21618974822547,84.7,0.0166002988815307,10,2422.2333333333336,Malicious,Benign,0.7792094945907593,0.2207905352115631
10.08,6,65.91,5124.003127443315,0.0,0.0,0.0,0.0,0.5,0.0,0.0,50,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.01,0.0,0.0,0.0,0.0,1.0,1.0,94256,230,1514,942.56,574.4974847638586,942.56,0.0001983785629272,100,330047.35999999987,Malicious,Malicious,0.0,1.0
10.32,6,63.78,9155.670035580972,0.0,0.0,0.0,0.0,0.5,0.0,0.0,50,0,0,0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.5,0.01,0.0,0.0,0.0,0.0,1.0,1.0,92650,60,1514,926.5,580.325465979778,926.5,0.0001092219352722,100,336777.64646464644,Malicious,Malicious,0.0,1.0
32.8,6,68.0,80.38067860599266,0.0,0.1,0.0,0.4,1.0,0.0,0.0,10,1,0,0,0.5,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,897,66,262,89.7,60.760092897303,89.7,0.0124955892562866,10,3691.7888888888897,Benign,Benign,0.9600156545639038,0.03998435288667679
30.4,6,87.7,110.75298118867306,0.0,0.1,0.0,0.2,0.9,0.0,0.0,9,1,0,0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,2672,66,1514,267.2,450.40939402084217,267.2,0.0132978916168212,10,202868.62222222224,Benign,Benign,0.9857962131500244,0.01420378778129816
13.6,17,125.4,78.18061507318883,0.0,0.0,0.0,0.1,0.3,0.0,0.0,3,0,0,0,0.0,0.3,0.1,0.0,0.0,0.0,0.0,0.3,0.5,0.0,0.0,0.2,0.0,1.0,1.0,2516,60,1514,251.6,446.502507147372,251.6,0.0135494947433471,10,199364.4888888889,Benign,Benign,0.811598539352417,0.18840144574642181
10.12,6,64.45,960.3003869313368,0.0,0.0,0.0,0.01,0.47,0.0,0.0,47,0,0,0,0.0,0.01,0.06,0.0,0.0,0.0,0.0,0.47,0.06,0.0,0.03,0.0,0.0,0.97,0.97,85675,60,1514,856.75,603.520017577016,856.75,0.0011698412895202,100,364236.4116161616,Malicious,Malicious,0.0,1.0
9.8,6,64.0,4159.901613655073,0.0,0.0,0.0,0.0,0.49,0.0,0.0,49,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,1.0,1.0,93260,374,1514,932.6,572.7569689270888,932.6,0.0002403998374938,100,328050.5454545461,Malicious,Malicious,0.0,1.0
10.0,6,64.0,3938.239657471221,0.0,0.0,0.0,0.0,0.5,0.0,0.0,50,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,94400,374,1514,944.0,572.8715546977509,944.0,0.0002539300918579,100,328181.8181818182,Malicious,Malicious,0.0,1.0
17.2,6,164.9,34.16747856744859,0.1,0.1,0.0,0.2,0.5,0.0,0.0,5,1,1,0,0.1,0.5,0.4,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,1.0,1.0,1783,60,906,178.3,260.72848798020607,178.3,0.0293215036392211,10,67979.34444444446,Benign,Benign,0.7879273891448975,0.21207258105278015
29.2,6,78.0,71.48731933460594,0.0,0.1,0.0,0.3,0.9,0.0,0.0,9,1,0,0,0.1,0.7,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,1281,60,317,128.1,102.29418360786696,128.1,0.0147002935409545,10,10464.1,Benign,Benign,0.9999847412109375,1.5285420886357315e-05
30.8,6,115.5,521.1869377205627,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10815,66,2962,1081.5,975.15209639887,1081.5,0.0019212007522583,10,950921.6111111112,Benign,Benign,0.9883390665054321,0.01166093535721302
10.68,6,68.51,1194.3017087470423,0.0,0.01,0.04,0.0,0.46,0.0,0.0,46,1,0,4,0.0,0.03,0.01,0.0,0.0,0.0,0.0,0.5,0.05,0.0,0.01,0.0,0.0,0.99,0.99,82604,60,1514,826.04,607.9480294109409,826.04,0.0008373188972473,100,369600.8064646462,Malicious,Malicious,0.0,1.0
22.8,6,95.0,57.54734895258793,0.0,0.0,0.0,0.4,0.7,0.0,0.0,7,0,0,0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.7,0.2,0.0,0.1,0.0,0.0,0.9,0.9,1090,60,230,109.0,56.35995426226359,109.0,0.0224240064620971,10,3176.4444444444443,Benign,Benign,0.9411979913711548,0.05880201607942581
9.76,6,64.64,1125.909064065327,0.0,0.0,0.0,0.0,0.48,0.0,0.0,48,0,0,0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.48,0.02,0.0,0.0,0.02,0.0,1.0,1.0,91018,83,1514,910.18,585.4810226461556,910.18,0.000888180732727,100,342788.02787878807,Malicious,Malicious,0.0,1.0
13.4,6,62.72,543.481032668695,0.0,0.0,0.36,0.0,0.31,0.0,0.0,31,0,0,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.02,0.01,0.0,0.98,0.98,60532,60,1514,605.32,625.7079203719272,605.32,0.0018400001525878,100,391510.401616162,Malicious,Malicious,0.0,1.0
10.0,6,63.78,2826.140919473624,0.0,0.0,0.0,0.01,0.5,0.0,0.0,50,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,93009,123,1514,930.09,575.7717016528707,930.09,0.0003538393974304,100,331513.0524242423,Malicious,Malicious,0.0,1.0
15.2,0,44.0,75.53371307553364,0.0,0.1,0.0,0.1,0.3,0.0,0.0,3,1,0,0,0.1,0.3,0.2,0.0,0.0,0.0,0.0,0.4,0.2,0.0,0.4,0.0,0.0,0.6,0.6,758,60,156,75.8,29.370431086761773,75.8,0.0178245067596435,10,862.6222222222224,Benign,Benign,0.9764382243156433,0.023561757057905197
